trajectory_id,start_time,end_time,rpm_average,rpm_medium,rpm_max,rpm_std,speed_average,speed_medium,speed_max,speed_std,labels
2.01E+13,2008-08-20T11:47:19.000000000,2008-08-20T13:30:54.000000000,4.736125226,2.109659564,35.9367198,5.881446345,0.054263332,0.004444117,12.89680845,1.153924766,steering_angle
2.01E+13,2008-08-20T21:35:46.000000000,2008-08-20T21:54:55.000000000,8.003128441,6.874453261,21.93622336,6.030887612,0.058670505,0.057785315,1.765584448,0.437707973,steering_angle
2.01E+13,2008-08-21T07:38:12.000000000,2008-08-21T08:30:53.000000000,4.174153771,2.13114534,22.34949587,4.859237051,0.00675715,0.003186831,2.760529424,0.469073794,steering_angle
2.01E+13,2008-08-21T11:07:11.000000000,2008-08-21T11:49:12.000000000,8.015205288,6.23369929,66.91101701,9.744494393,0.03984644,0.011134944,14.89357379,1.443894265,steering_angle
2.01E+13,2008-08-21T12:21:41.000000000,2008-08-21T14:02:50.000000000,7.419088254,7.267367559,66.87159195,5.080178891,-0.01309718,0.002129517,29.11405134,1.165122209,steering_angle
2.01E+13,2008-08-21T14:10:14.000000000,2008-08-21T14:13:52.000000000,1.715408486,1.606051196,6.718559412,1.207593823,-0.007435812,0.009383568,1.005849526,0.416983551,lane_change
2.01E+13,2008-08-21T15:41:30.000000000,2008-08-21T15:45:23.000000000,1.511270271,1.335139963,4.362869933,0.860644274,0.025657989,0.05166551,0.867580945,0.381383696,lane_change
2.01E+13,2008-08-21T20:43:27.000000000,2008-08-21T21:06:22.000000000,7.772111377,7.343864103,23.38523749,5.895122128,0.02172752,0.020472165,5.310417606,0.566762288,steering_angle
2.01E+13,2008-08-21T21:08:56.000000000,2008-08-21T21:23:27.000000000,2.727120761,1.403998318,20.29665543,3.549660344,-0.00510534,0.016328614,2.606590379,0.68957411,lane_change
2.01E+13,2008-08-22T08:30:47.000000000,2008-08-22T12:55:09.000000000,4.51292483,1.835458739,66.08736507,7.503513041,0.045247038,-0.000804269,15.18060163,1.336401157,steering_angle
2.01E+13,2008-08-22T23:34:29.000000000,2008-08-22T23:55:54.000000000,6.720317823,5.052069408,24.05877433,5.530658513,-0.013506905,0.005579951,2.258147742,0.505740101,steering_angle
2.01E+13,2008-08-23T00:02:15.000000000,2008-08-23T00:11:46.000000000,1.722566263,1.465024268,7.706017285,1.09157524,0.00154351,0.004654376,1.579307219,0.356648417,lane_change
2.01E+13,2008-08-23T07:33:47.000000000,2008-08-23T09:11:16.000000000,4.173499418,2.781863144,40.82801579,3.804412522,-0.012348811,0.007523413,17.26331365,0.908796218,steering_angle
2.01E+13,2008-08-23T09:17:09.000000000,2008-08-23T09:54:08.000000000,12.1187144,7.523234737,35.01688182,9.488478203,0.009789184,0.0354643,5.206015084,0.842646242,steering_angle
2.01E+13,2008-08-23T09:54:28.000000000,2008-08-23T10:30:10.000000000,7.32279828,7.4428954,114.9018371,7.253623548,0.015232684,-0.003750853,32.6419117,1.577342387,steering_angle
2.01E+13,2008-08-23T10:52:59.000000000,2008-08-23T11:03:41.000000000,1.871265931,1.50554575,31.32642833,2.51544461,0.039840794,0.012610056,10.17248914,0.902563252,lane_change
2.01E+13,2008-08-24T05:29:20.000000000,2008-08-24T06:29:18.000000000,3.187033942,1.671723731,16.48376963,3.575985042,-0.008785525,-0.000701915,4.303126121,0.470591359,steering_angle
2.01E+13,2008-08-24T10:22:22.000000000,2008-08-24T11:01:45.000000000,3.819074278,1.70864233,16.78246048,4.130253959,1.30E-06,0.008307262,2.055115299,0.416697211,lane_change
2.01E+13,2008-08-25T04:47:41.000000000,2008-08-25T05:05:12.000000000,2.382383605,1.537175826,20.91911333,2.865359735,-0.007203686,-0.000910858,2.018330732,0.471527017,lane_change
2.01E+13,2008-08-25T08:27:51.000000000,2008-08-25T10:09:22.000000000,5.725080774,5.479545875,39.55299364,4.468444607,-0.020659265,0.05055656,12.71374046,0.948047748,steering_angle
2.01E+13,2008-08-26T04:43:18.000000000,2008-08-26T05:36:31.000000000,5.702380629,5.287255531,46.15501052,4.25001327,-0.028184572,-0.010759791,19.16865077,1.174465051,steering_angle
2.01E+13,2008-08-26T07:39:54.000000000,2008-08-26T09:19:42.000000000,5.941516567,5.936732085,22.46297575,3.953910952,-0.036977617,0.012240399,4.682313867,0.707648028,steering_angle
2.01E+13,2008-08-26T11:53:18.000000000,2008-08-26T11:59:52.000000000,6.863963214,6.856842441,15.40138878,3.263026232,-0.024785283,0.01512982,2.135233113,0.626179074,steering_angle
2.01E+13,2008-08-27T05:07:06.000000000,2008-08-27T09:40:05.000000000,8.400856621,7.892887763,26.20427083,5.762337279,0.013616426,0.027299696,5.42409326,0.673617712,steering_angle
2.01E+13,2008-08-27T09:40:12.000000000,2008-08-27T09:42:27.000000000,10.4793237,10.72787133,17.91564679,3.370811206,0.041368201,0.000969128,3.971275967,1.653047199,steering_angle
2.01E+13,2008-08-27T09:42:33.000000000,2008-08-27T10:19:09.000000000,3.584430415,2.027066864,31.42837416,3.868007036,-0.046920193,-0.004439908,6.616318825,1.090282959,steering_angle
2.01E+13,2008-08-27T11:17:45.000000000,2008-08-27T11:48:37.000000000,5.433268382,4.279451512,31.79953274,4.994208585,-0.049828928,0.017246114,6.218714152,1.280662475,steering_angle
2.01E+13,2008-08-27T11:49:14.000000000,2008-08-27T11:52:12.000000000,8.074127886,3.807887713,28.38599528,8.556062349,-0.005843216,0.090890594,3.745178631,2.334622778,steering_angle
2.01E+13,2008-08-27T11:52:23.000000000,2008-08-27T11:58:13.000000000,3.030956224,1.518627568,48.07634651,6.996842891,0.157334104,-0.012571898,23.63467167,2.444080071,steering_angle
2.01E+13,2008-08-28T01:17:02.000000000,2008-08-28T01:20:06.000000000,6.223080547,4.060762009,28.50979984,5.688827838,-0.044193771,0,9.78574653,1.900262908,steering_angle
2.01E+13,2008-08-28T01:20:28.000000000,2008-08-28T01:53:57.000000000,2.029541501,1.60162862,12.74812078,1.819852328,-0.019600092,0.000154473,4.720239146,0.713957014,steering_angle
2.01E+13,2008-08-28T01:54:25.000000000,2008-08-28T02:07:03.000000000,1.684829435,1.363979103,8.968603053,1.304265266,0.007149012,0.008879054,1.012199486,0.327524753,steering_angle
2.01E+13,2008-08-28T04:29:50.000000000,2008-08-28T04:33:48.000000000,1.756987798,1.483436495,6.662062482,1.373984528,0.031071647,0.00804036,1.783649374,0.512373808,lane_change
2.01E+13,2008-08-28T05:28:59.000000000,2008-08-28T05:41:03.000000000,5.199221513,3.92425571,21.51452358,4.206557842,-0.012181263,-0.001144993,8.076799111,0.987566336,steering_angle
2.01E+13,2008-08-28T06:16:34.000000000,2008-08-28T07:12:28.000000000,5.532762174,2.963369074,62.07791563,7.040985963,0.018438764,-0.003169124,12.11802248,1.396842032,steering_angle
2.01E+13,2008-08-28T07:25:39.000000000,2008-08-28T07:36:42.000000000,1.932640982,1.727277656,7.12246085,1.381883112,-0.01694304,0.076753148,1.297302086,0.539153598,lane_change
2.01E+13,2008-08-29T10:16:34.000000000,2008-08-29T10:16:58.000000000,9.758262046,5.423517723,22.17663374,6.87079243,1.037061164,-0.189518242,6.025793029,2.934811766,steering_angle
2.01E+13,2008-08-29T11:21:51.000000000,2008-08-29T11:58:15.000000000,8.9039744,9.756951122,65.69619282,5.304172625,-0.033277494,0.036204039,15.15415073,1.355226169,steering_angle
2.01E+13,2008-08-30T04:27:46.000000000,2008-08-30T04:30:38.000000000,1.647838485,1.610702713,4.719004832,0.9841899,-0.017565527,0.056543433,1.216435213,0.468022405,lane_change
2.01E+13,2008-08-30T06:38:45.000000000,2008-08-30T07:00:57.000000000,7.69639662,3.086872117,55.14962054,11.16542219,0.059355562,0.038339325,13.01297045,1.573961932,steering_angle
2.01E+13,2008-08-30T07:38:04.000000000,2008-08-30T08:07:20.000000000,5.743433217,3.219293912,349.2060015,19.97456736,0.052422604,0.013667077,30.42510785,2.709039254,steering_angle
2.01E+13,2008-08-30T08:35:27.000000000,2008-08-30T09:10:59.000000000,4.253972714,2.667087978,21.64496743,3.785594993,-0.001555208,-0.002273743,4.893556368,0.649332941,steering_angle
2.01E+13,2008-08-31T00:15:37.000000000,2008-08-31T00:37:12.000000000,1.067328641,1.076919991,4.036622242,0.533951805,-2.97E-05,0.005742012,0.5766559,0.184522518,speed
2.01E+13,2008-08-31T06:13:07.000000000,2008-08-31T06:20:36.000000000,1.712581578,1.424641226,15.01053619,1.908096875,0.009862652,0.006771299,0.859693263,0.315238697,lane_change
2.01E+13,2008-08-31T12:00:02.000000000,2008-08-31T12:53:47.000000000,28.78433047,29.58720114,39.61331431,2.840647562,-0.001349558,0.00145231,1.384932174,0.177698781,lane_change
2.01E+13,2008-09-01T01:00:39.000000000,2008-09-01T01:11:53.000000000,11.58079693,10.97161796,44.46912346,8.557973877,0.0282506,-0.058245236,12.59617847,2.037271795,speed
2.01E+13,2008-09-01T01:38:28.000000000,2008-09-01T03:08:57.000000000,2.757665145,1.265630588,31.32737983,4.411974067,0.019586704,0.003378671,5.020017848,0.833043102,steering_angle
2.01E+13,2008-09-01T04:20:32.000000000,2008-09-01T05:14:51.000000000,8.951924237,8.518242748,67.57624689,4.580136758,0.065962496,0.006068639,21.9332767,1.496031615,steering_angle
2.01E+13,2008-09-01T05:34:42.000000000,2008-09-01T07:34:52.000000000,1.954496108,0.834217586,17.29845415,3.290979853,-0.005559593,0.002373466,5.365532396,0.464020413,steering_angle
2.01E+13,2008-09-01T08:04:54.000000000,2008-09-01T09:52:30.000000000,6.956251601,2.642578389,123.4587272,7.967139575,0.019786981,0.018018391,20.43217502,1.061200678,steering_angle
2.01E+13,2008-09-02T03:06:46.000000000,2008-09-02T03:15:06.000000000,1.42202555,1.204494131,4.37923265,0.897349128,0.005509602,0.00185758,0.832779962,0.308094142,steering_angle
2.01E+13,2008-09-02T04:11:21.000000000,2008-09-02T04:11:40.000000000,1.762909677,1.611833223,2.774323994,0.540840753,0.083091809,0.11189418,0.387496924,0.233777708,lane_change
2.01E+13,2008-09-02T05:23:22.000000000,2008-09-02T05:40:39.000000000,7.612550993,6.848133131,26.28132484,6.649819885,0.068008972,0.007551561,2.064694513,0.533063113,steering_angle
2.01E+13,2008-09-02T06:30:54.000000000,2008-09-02T09:55:16.000000000,20.19432258,26.19062555,32.74347933,11.16983777,0.001904151,0.000180538,1.314285506,0.171162031,speed
2.01E+13,2008-09-02T10:44:30.000000000,2008-09-02T11:22:54.000000000,5.530858842,4.931266423,45.49611369,4.31148723,-0.018843627,0.035770627,18.25450832,1.480539577,steering_angle
2.01E+13,2008-09-03T03:46:44.000000000,2008-09-03T03:49:47.000000000,4.700028307,3.766267185,13.48589866,4.199390039,0.233526832,0.174914671,1.839052256,0.571032246,lane_change
2.01E+13,2008-09-04T02:42:52.000000000,2008-09-04T09:29:06.000000000,4.548714733,3.207727384,148.8044248,4.892120795,-0.011729501,0.011434685,12.72053172,0.944676367,steering_angle
2.01E+13,2008-09-05T01:46:07.000000000,2008-09-05T03:26:50.000000000,3.098385172,3.237474881,11.4243719,1.488721242,-0.014962769,-0.001739793,2.78737819,0.457715257,steering_angle
2.01E+13,2008-09-05T03:51:38.000000000,2008-09-05T06:04:24.000000000,5.133407504,4.363617396,66.5606611,4.405847216,-0.02014885,0.018575945,4.701901371,0.748111524,steering_angle
2.01E+13,2008-09-05T07:40:01.000000000,2008-09-05T08:48:17.000000000,3.144014011,1.737299291,21.35305763,3.411485999,-0.003052448,0.00268767,3.926205725,0.53191116,steering_angle
2.01E+13,2008-09-05T09:04:46.000000000,2008-09-05T09:14:00.000000000,1.553619663,1.483073732,5.038084243,0.840056484,0.002541613,0.005065806,1.221103195,0.317129094,lane_change
2.01E+13,2008-09-05T10:11:01.000000000,2008-09-05T10:55:52.000000000,3.205322555,1.664465166,18.4028272,3.217430671,-0.003915731,0.005810357,7.586026925,0.623333276,steering_angle
2.01E+13,2008-09-05T11:15:16.000000000,2008-09-05T11:43:51.000000000,3.566084821,1.573712462,45.03421541,6.470662473,0.175245322,0.011689686,10.9964926,1.479250931,steering_angle
2.01E+13,2008-09-06T04:11:07.000000000,2008-09-06T04:38:50.000000000,7.241504735,5.281657673,60.13435667,6.755616899,-0.070196461,-0.020057963,6.797760594,1.706377467,steering_angle
2.01E+13,2008-09-06T06:09:24.000000000,2008-09-06T06:16:44.000000000,2.47149151,1.990623797,17.69303998,2.137306161,0.000333021,0.019535733,6.256735864,0.951267186,lane_change
2.01E+13,2008-09-06T07:48:56.000000000,2008-09-06T08:25:19.000000000,1.671324077,1.462943468,17.73676427,1.587748508,0.005207901,0.003932468,1.024253285,0.339011231,steering_angle
2.01E+13,2008-09-07T02:26:04.000000000,2008-09-07T02:54:49.000000000,2.840197004,2.792014583,15.32566209,1.80378351,0.007380783,0.008657438,5.16933016,0.722077405,steering_angle
2.01E+13,2008-09-07T03:47:10.000000000,2008-09-07T07:43:37.000000000,7.95940127,8.070296786,51.38612607,5.46243258,0.014769334,0.020545672,13.2018571,0.926696384,steering_angle
2.01E+13,2008-09-07T08:27:04.000000000,2008-09-07T08:49:11.000000000,1.424776707,1.040292752,22.22240331,2.137216254,-0.02905892,-0.007116926,9.954164108,1.108192519,steering_angle
2.01E+13,2008-09-07T11:17:12.000000000,2008-09-07T11:56:23.000000000,6.562311257,3.077101924,72.60153673,8.454842262,-0.047045575,-0.001142683,19.62967637,2.887042288,steering_angle
2.01E+13,2008-09-08T05:27:15.000000000,2008-09-08T07:05:25.000000000,5.715496104,4.293909458,24.57706929,4.563486202,-0.031269121,0.003566167,7.852943258,0.837625231,steering_angle
2.01E+13,2008-09-08T07:51:10.000000000,2008-09-08T09:16:48.000000000,3.343192153,1.899921062,42.76339532,4.358927623,-0.017929694,0.007621667,17.04181417,1.342934715,steering_angle
2.01E+13,2008-09-08T09:31:56.000000000,2008-09-08T10:31:33.000000000,5.996342839,2.870864169,88.0148049,8.208889503,-0.078048679,-0.005882073,36.34524738,2.861271857,steering_angle
2.01E+13,2008-09-08T10:41:05.000000000,2008-09-08T10:47:41.000000000,13.67855082,11.24772513,64.86038662,13.91023661,0.03606699,0.018628986,2.867824581,1.414071185,steering_angle
2.01E+13,2008-09-09T07:02:40.000000000,2008-09-09T07:03:00.000000000,2.050803917,1.233432343,4.743328766,1.455280902,0.062615733,-0.017953663,1.169965474,0.547309192,lane_change
2.01E+13,2008-09-10T03:58:09.000000000,2008-09-10T05:25:02.000000000,7.57030777,7.559549451,22.83381343,4.539029327,-0.007838004,0.022242887,5.522026005,0.794791501,steering_angle
2.01E+13,2008-09-10T06:29:34.000000000,2008-09-10T06:36:54.000000000,1.090774324,0.953291674,4.389432155,0.916767913,0.012765352,0.007298831,1.451356891,0.325207887,lane_change
2.01E+13,2008-09-10T07:05:04.000000000,2008-09-10T07:06:09.000000000,1.413131618,1.356144287,4.132449166,1.010881484,-0.01398953,-0.037353736,1.95079833,0.584872463,lane_change
2.01E+13,2008-09-10T07:48:20.000000000,2008-09-10T09:30:42.000000000,7.69279317,6.505824544,60.30476161,6.450875825,0.031979522,0.023357071,11.63906497,0.910542383,steering_angle
2.01E+13,2008-09-11T05:03:37.000000000,2008-09-11T06:10:01.000000000,5.603807092,4.684737795,45.82193778,4.876386882,-0.049352433,0.02487326,4.186604858,0.767307437,steering_angle
2.01E+13,2008-09-11T08:22:40.000000000,2008-09-11T08:40:42.000000000,3.667668801,2.697035599,14.24045034,3.021143832,-0.020320927,-0.00344397,4.313433502,0.770180429,steering_angle
2.01E+13,2008-09-11T10:18:44.000000000,2008-09-11T11:19:36.000000000,4.879209625,4.178192894,29.91856629,3.757868672,-0.02775359,1.00E-06,12.35630193,1.218433427,steering_angle
2.01E+13,2008-09-12T03:15:43.000000000,2008-09-12T03:16:28.000000000,1.170519953,1.053993294,3.385178022,0.907033114,-0.041248904,-0.061304303,0.870770946,0.553713656,lane_change
2.01E+13,2008-09-12T03:54:34.000000000,2008-09-12T05:29:29.000000000,3.062535826,1.973148816,39.81338125,3.998379471,-0.013187594,0.007089115,2.069228769,0.629111345,steering_angle
2.01E+13,2008-09-12T05:29:43.000000000,2008-09-12T07:56:14.000000000,3.578449391,1.770108035,58.47799478,5.119255141,0.021979162,0.007768016,22.85593087,1.496534786,steering_angle
2.01E+13,2008-09-12T08:09:37.000000000,2008-09-12T08:59:03.000000000,3.47065799,2.145986559,66.11847353,4.495384012,-0.064628138,0.000972613,15.15576619,1.389245184,steering_angle
2.01E+13,2008-09-12T09:11:05.000000000,2008-09-12T09:45:41.000000000,1.368460426,1.113764806,8.006121093,1.115772112,0.015191436,0.004598522,2.388071026,0.424113761,steering_angle
2.01E+13,2008-09-12T10:36:43.000000000,2008-09-12T10:55:45.000000000,1.77038215,1.319160645,13.14323841,2.013791609,-0.012864038,0.005874123,2.646330524,0.483039594,lane_change
2.01E+13,2008-09-13T01:52:11.000000000,2008-09-13T03:30:11.000000000,3.33290334,1.990828105,42.52435908,3.954145403,-0.036044284,0.017185869,10.95273458,1.14583202,steering_angle
2.01E+13,2008-09-13T05:39:41.000000000,2008-09-13T08:05:42.000000000,5.926309846,3.988247157,206.9353037,8.32850311,-0.015276806,-0.008037982,13.9726272,1.101659275,steering_angle
2.01E+13,2008-09-13T09:24:18.000000000,2008-09-13T09:24:36.000000000,3.038317884,2.618009027,5.816333416,1.693781147,0.055918023,0.163687129,1.433914601,0.997515549,speed
2.01E+13,2008-09-14T00:00:08.000000000,2008-09-14T01:08:04.000000000,8.049983741,6.811796149,23.99852825,6.167203206,0.013265862,-0.000843402,7.697506536,0.832367138,steering_angle
2.01E+13,2008-09-14T01:11:25.000000000,2008-09-14T02:34:03.000000000,3.741556713,2.28398264,17.88751545,3.363230241,-0.042070025,-0.003076755,4.328179043,0.717954677,steering_angle
2.01E+13,2008-09-14T02:54:04.000000000,2008-09-14T03:09:51.000000000,16.2639599,13.45888256,59.00850542,12.30521328,-0.142058214,-0.084835367,9.597003012,3.409596269,steering_angle
2.01E+13,2008-09-14T11:57:07.000000000,2008-09-14T11:59:58.000000000,19.47433802,19.84144101,21.48098844,1.450954706,-0.000865742,0.054523298,0.215953924,0.178741962,steering_angle
2.01E+13,2008-09-14T12:56:18.000000000,2008-09-14T12:59:56.000000000,10.04502982,9.400247181,17.58245967,5.020327659,-0.496231227,-0.410894789,1.95965952,1.756531326,steering_angle
2.01E+13,2008-09-15T07:46:06.000000000,2008-09-15T08:03:43.000000000,7.852855163,6.132725637,21.92384259,6.107255438,-0.01993901,-0.002478128,1.800863644,0.523576695,steering_angle
2.01E+13,2008-09-15T09:28:31.000000000,2008-09-15T09:55:30.000000000,6.423814916,4.860713584,22.02078507,5.4922557,0.014269825,-0.000171808,1.940092541,0.446053812,steering_angle
2.01E+13,2008-09-15T10:17:28.000000000,2008-09-15T10:47:58.000000000,12.94655289,2.55180707,181.2516465,24.24914088,0.150918841,0.003616905,28.04809371,3.363493756,steering_angle
2.01E+13,2008-09-16T06:19:00.000000000,2008-09-16T07:12:16.000000000,5.810417926,5.516202007,24.37651584,4.19095754,-0.060263262,0.00040395,5.999330725,0.773870534,steering_angle
2.01E+13,2008-09-16T07:42:41.000000000,2008-09-16T08:13:58.000000000,5.726781229,3.726390955,28.17846971,6.10955329,0.027221344,0.044465878,3.671921263,1.400183929,steering_angle
2.01E+13,2008-09-17T00:02:53.000000000,2008-09-17T00:21:41.000000000,6.396728479,4.91018351,40.01525524,5.693002594,0.076475445,0.009634258,7.857935632,1.222036841,lane_change
2.01E+13,2008-09-17T02:41:54.000000000,2008-09-17T04:26:32.000000000,3.584476951,3.099931089,18.4821767,2.77490785,-0.036700606,0.005393174,6.057558965,0.985613478,speed
2.01E+13,2008-09-17T05:11:38.000000000,2008-09-17T05:39:29.000000000,2.308730335,2.211185794,13.88539206,1.855191955,0.004252348,-2.73E-05,3.346640013,0.713388367,speed
2.01E+13,2008-09-17T06:25:07.000000000,2008-09-17T08:39:17.000000000,4.945367233,3.336585364,45.08212939,6.123885824,-0.030725004,-0.034269416,19.66235166,1.696327708,steering_angle
2.01E+13,2008-09-17T09:13:45.000000000,2008-09-17T10:17:31.000000000,2.4677072,1.684936299,53.23699678,4.377984204,0.026765998,0.001825328,24.68903139,1.684791418,steering_angle
2.01E+13,2008-09-17T11:11:13.000000000,2008-09-17T11:53:17.000000000,11.35415552,7.524477618,64.87298201,10.87501096,0.204383237,0.001767962,12.60536225,1.731247679,steering_angle
2.01E+13,2008-09-17T12:17:11.000000000,2008-09-17T12:45:27.000000000,2.108169802,1.842324809,12.50282806,1.551835616,-0.00668289,0.004097029,3.664900893,0.563385661,steering_angle
2.01E+13,2008-09-18T03:07:04.000000000,2008-09-18T03:24:20.000000000,3.981058701,2.763745759,13.97534358,3.20982877,-0.004334948,0,2.921142876,0.686315561,speed
2.01E+13,2008-09-18T05:41:04.000000000,2008-09-18T05:43:55.000000000,1.58473995,1.116993365,11.38024208,1.969099831,0.079734093,0.02220196,3.675152587,0.790135709,speed
2.01E+13,2008-09-18T05:44:40.000000000,2008-09-18T06:36:19.000000000,3.283880837,3.095908578,47.86926533,2.834889306,-0.020890325,-0.008330647,3.744095219,0.555422386,steering_angle
2.01E+13,2008-09-18T06:40:49.000000000,2008-09-18T07:37:46.000000000,9.469016365,9.820836382,21.97016435,4.782064014,0.010978856,0.03535841,1.855625037,0.497366697,steering_angle
2.01E+13,2008-09-18T07:53:54.000000000,2008-09-18T09:35:16.000000000,6.845387077,4.579928509,29.54499999,6.21658417,-0.000279643,0.002764818,4.971985981,0.640656269,steering_angle
2.01E+13,2008-09-18T09:53:51.000000000,2008-09-18T11:23:47.000000000,1.925600418,1.437781104,56.93210397,2.784592814,-0.006973043,0.001098942,4.811529148,0.486059877,lane_change
2.01E+13,2008-09-19T01:00:03.000000000,2008-09-19T02:31:03.000000000,3.714890646,2.223412719,30.43378163,4.476942212,-0.033240009,0.003398307,3.966035007,1.000881936,steering_angle
2.01E+13,2008-09-19T07:18:37.000000000,2008-09-19T08:24:35.000000000,7.515681661,7.247455203,53.3125982,6.503453047,0.015966298,0.008011463,14.55599555,1.571518661,steering_angle
2.01E+13,2008-09-20T03:16:33.000000000,2008-09-20T03:17:06.000000000,1.412425041,1.165052978,3.04872815,0.845149194,-0.116650125,-0.242459286,0.849196648,0.490311846,lane_change
2.01E+13,2008-09-20T03:41:24.000000000,2008-09-20T03:45:12.000000000,7.925394369,5.201677688,48.69707069,8.083019603,-0.146818989,-0.098557254,16.70561053,4.267079225,speed
2.01E+13,2008-09-20T07:22:47.000000000,2008-09-20T10:00:25.000000000,1.871935287,1.118031522,56.78089524,3.478703241,0.011548661,0.004889815,8.002185263,0.574898592,steering_angle
2.01E+13,2008-09-21T01:01:13.000000000,2008-09-21T03:15:30.000000000,1.630109958,1.042835894,13.35685619,1.804438574,-0.013929082,0,1.897182428,0.504046131,speed
2.01E+13,2008-09-21T05:16:46.000000000,2008-09-21T05:41:02.000000000,8.134716334,9.243346724,17.22385733,4.106980955,-0.044044394,-0.009197919,3.519988775,0.763334714,steering_angle
2.01E+13,2008-09-21T06:38:40.000000000,2008-09-21T07:49:21.000000000,5.474577779,5.872261627,15.64773715,3.173456518,-0.019925276,-0.010234637,4.70626251,0.589876159,steering_angle
2.01E+13,2008-09-21T09:03:21.000000000,2008-09-21T09:36:37.000000000,2.328121612,1.604514175,36.89699066,3.519599152,0.009931458,0.007100499,4.598272134,0.606684651,steering_angle
2.01E+13,2008-09-21T11:33:14.000000000,2008-09-21T11:56:05.000000000,6.089763168,5.624748436,27.35324593,4.678902887,-0.004534825,-0.001382813,9.237059617,0.903420115,steering_angle
2.01E+13,2008-09-23T01:03:17.000000000,2008-09-23T01:11:02.000000000,2.136843854,1.803034112,8.801442838,1.34598439,-0.001049571,-0.05440126,3.866904166,0.669825498,lane_change
2.01E+13,2008-09-23T03:42:02.000000000,2008-09-23T04:42:41.000000000,2.386715746,2.411403484,13.67825096,1.195316373,-0.013035422,-3.12E-05,3.60601909,0.529765253,lane_change
2.01E+13,2008-09-23T06:26:02.000000000,2008-09-23T07:33:10.000000000,1.855003274,1.506502411,21.19863153,1.667445522,-0.027563118,-0.021476369,3.387421593,0.659060456,lane_change
2.01E+13,2008-09-23T09:43:17.000000000,2008-09-23T10:20:42.000000000,1.736647945,1.577935834,10.24266786,1.084535962,-0.000268855,0.00334538,4.810026453,0.535818778,speed
2.01E+13,2008-09-23T11:16:39.000000000,2008-09-23T11:48:48.000000000,1.977908952,1.638321424,13.77508839,1.576422843,-0.010265266,-0.008653294,6.491604999,0.584854832,lane_change
2.01E+13,2008-09-24T01:13:14.000000000,2008-09-24T01:14:40.000000000,1.119026988,0.980170318,2.507441556,0.68944982,-0.019843328,0.018868798,0.477569765,0.294980338,lane_change
2.01E+13,2008-09-24T05:53:10.000000000,2008-09-24T05:56:48.000000000,2.162910417,1.905964881,17.09557761,2.166991248,-0.266244467,0.027558419,1.673975134,1.840077735,lane_change
2.01E+13,2008-09-24T07:33:37.000000000,2008-09-24T07:41:09.000000000,1.703901817,1.191514756,23.80460471,2.247760327,-0.084133702,-0.039270467,4.91273951,1.164744423,lane_change
2.01E+13,2008-09-25T03:51:10.000000000,2008-09-25T04:16:59.000000000,1.538517146,1.306266469,8.919762962,1.123103702,-0.010950079,-0.01866547,2.094102061,0.444487503,lane_change
2.01E+13,2008-09-25T05:24:15.000000000,2008-09-25T05:39:22.000000000,1.91136357,1.516665698,15.09086571,1.720798105,-0.032164839,0,6.090455782,0.860575599,lane_change
2.01E+13,2008-09-25T07:36:21.000000000,2008-09-25T08:15:25.000000000,4.035014898,2.287728412,18.57469972,3.819635358,-0.015855842,0.007666792,4.283378664,0.753636725,steering_angle
2.01E+13,2008-09-25T09:05:37.000000000,2008-09-25T11:38:51.000000000,2.980989664,1.668796662,25.85684407,3.343856387,-0.010209137,-0.006688111,11.96562807,0.810643318,steering_angle
2.01E+13,2008-09-27T00:15:19.000000000,2008-09-27T00:36:20.000000000,3.407088291,1.638205631,13.41525351,3.281325951,-0.012722987,-0.002572207,3.878685785,0.6271002,speed
2.01E+13,2008-09-27T01:00:03.000000000,2008-09-27T12:59:58.000000000,16.66035389,17.84605792,349.0444649,6.033075481,0.020748271,-0.000275661,173.0490685,2.12045507,speed
2.01E+13,2008-09-28T01:53:18.000000000,2008-09-28T02:29:47.000000000,5.505984663,5.511043174,20.83230437,3.180278634,-0.028823761,0.027845653,7.639915654,0.765133669,steering_angle
2.01E+13,2008-09-28T02:29:54.000000000,2008-09-28T02:58:16.000000000,5.264425479,5.296236947,13.48473869,3.544922264,-0.003482109,0.034276184,1.613661822,0.429356205,steering_angle
2.01E+13,2008-09-28T02:58:27.000000000,2008-09-28T05:04:59.000000000,0.954622797,0.863956092,7.259301412,0.62959017,-0.007901664,0.002041651,2.192775085,0.305835273,lane_change
2.01E+13,2008-09-28T05:05:19.000000000,2008-09-28T05:13:54.000000000,7.223934162,7.000321097,16.54115638,4.198399675,0.006098607,0.057723129,1.433694171,0.55545209,steering_angle
2.01E+13,2008-09-28T05:14:02.000000000,2008-09-28T05:26:57.000000000,1.865960085,1.153619223,6.385813466,1.645902863,-0.015870465,0.000204217,1.131555645,0.322443792,lane_change
2.01E+13,2008-09-28T07:59:59.000000000,2008-09-28T08:02:43.000000000,1.338108721,1.148848445,5.629971202,1.270160694,0.029709187,-0.023730452,3.526923325,0.815221374,lane_change
2.01E+13,2008-09-28T08:40:59.000000000,2008-09-28T10:12:28.000000000,1.30184954,1.13714239,6.603702435,0.782659212,-0.003606922,-0.000110445,2.735662171,0.38021991,lane_change
2.01E+13,2008-09-30T09:14:12.000000000,2008-09-30T09:14:48.000000000,7.963339138,5.368225737,19.85010098,6.973563024,-0.403370741,-0.459632181,9.336761895,5.149268142,speed
